query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Carol,212,Bob,219,False,high_rmse,megaloc,4.000198424217366,True,29,19,0.3746787234607015,0.5795836742114353
Carol,214,Alpha,208,False,high_rmse,megaloc,3.5650887320340163,True,29,24,0.37289763433464873,0.6302069572875385
Carol,215,Alpha,213,False,high_rmse,megaloc+mapclosures,2.3192442304993377,True,11,11,0.36643590896737716,0.6475873843112588
Carol,215,Bob,219,False,mapclosures_no_pose,megaloc,6.440864108025632,True,8,3,,
Carol,217,Alpha,215,True,accepted,megaloc+mapclosures,2.274757434960494,True,7,7,0.3266538030362191,0.6918836984980019
Carol,218,Alpha,214,True,accepted,megaloc+mapclosures,2.216619547155691,True,11,10,0.3273518797286536,0.7156028875705811
Carol,219,Bob,219,False,mapclosures_no_pose,megaloc,10.41400938327723,False,10,2,,
Carol,220,Alpha,215,True,accepted,megaloc,2.9275012548341324,True,19,10,0.3362835624105056,0.7139847674607033
Carol,221,Alpha,219,True,accepted,megaloc+mapclosures,2.3419494130873675,True,8,8,0.3322239826094669,0.7168148746968472
Carol,222,Bob,222,False,high_rmse,megaloc,10.340519707482079,False,14,6,0.3522787051680555,0.585513238451141
Carol,223,Alpha,223,True,accepted,megaloc,3.644571441847113,True,21,15,0.3372150936902645,0.698371755602128
Carol,224,Alpha,224,True,accepted,megaloc+mapclosures,3.57027509794174,True,6,6,0.3415680591164334,0.699032338102721
Carol,225,Bob,232,True,accepted,mapclosures,3.983147025428749,True,7,6,0.3434402098363067,0.6607187947142497
Carol,226,Alpha,223,True,accepted,megaloc+mapclosures,2.1396131214265286,True,9,9,0.3331133600779587,0.7211152042866711
Carol,227,Alpha,224,True,accepted,megaloc+mapclosures,2.171483547535073,True,6,6,0.33503560996670345,0.7352865587252634
Carol,229,Alpha,226,True,accepted,megaloc,2.161478469494426,True,20,17,0.33366313540615417,0.7350777461962883
Carol,230,Alpha,231,True,accepted,megaloc+mapclosures,4.1110916816142655,True,7,7,0.3390581599278824,0.7116427432216906
Carol,232,Alpha,228,True,accepted,megaloc+mapclosures,2.729646009682728,True,6,6,0.33023931823452585,0.7195411089866157
Carol,233,Alpha,231,True,accepted,megaloc+mapclosures,2.0641809307974976,True,7,7,0.3307514769959584,0.7232421726213148
Carol,235,Alpha,234,True,accepted,megaloc,2.3887700297710035,True,29,29,0.33580949239915525,0.7085241423636217
Carol,235,Bob,242,True,accepted,mapclosures,4.303123426201354,True,8,8,0.3418177913839364,0.6737366433678799
Carol,236,Alpha,233,True,accepted,megaloc+mapclosures,2.3049607367246394,True,9,8,0.334995197463508,0.7163137827533057
Carol,238,Alpha,234,True,accepted,megaloc,2.96009364713401,True,24,21,0.33389489488238544,0.7007751937984497
Carol,238,Bob,245,True,accepted,mapclosures,4.1315007923198666,True,6,6,0.3436273270426869,0.6564341085271318
Carol,239,Alpha,239,True,accepted,megaloc+mapclosures,2.7136798532308797,True,11,7,0.33394114296461336,0.7126035098381828
Carol,241,Alpha,238,True,accepted,megaloc+mapclosures,2.37998779807553,True,10,10,0.3310787986985992,0.7065783598749814
Carol,242,Alpha,241,True,accepted,megaloc+mapclosures,2.052207869664266,True,14,14,0.3382409572001109,0.7298757428417072
Carol,244,Alpha,242,True,accepted,megaloc+mapclosures,2.0010319791766493,True,11,10,0.33292813982712877,0.729897524122971
Carol,245,Alpha,244,True,accepted,megaloc+mapclosures,2.0368580569991206,True,10,9,0.3259549632054371,0.72219313336824
Carol,247,Alpha,244,True,accepted,megaloc+mapclosures,2.6366967361310056,True,9,9,0.3152393810361484,0.7255743879472693
Carol,248,Alpha,247,True,accepted,megaloc+mapclosures,2.087412420370959,True,19,19,0.33546293868600047,0.7307315603104045
Carol,249,Bob,254,True,accepted,megaloc,5.837960024678967,True,24,13,0.3407444706725048,0.6395161290322581
Carol,250,Alpha,251,True,accepted,megaloc+mapclosures,3.2214586413798227,True,8,8,0.33182034783809866,0.716551113733589
Carol,251,Alpha,249,True,accepted,megaloc+mapclosures,2.0969469208113636,True,13,12,0.33091557584034675,0.706272273699216
Carol,253,Bob,260,True,accepted,mapclosures,4.294049962579531,True,7,6,0.3332690152147556,0.6367083555082491
Carol,253,Alpha,247,True,accepted,megaloc,5.3117798061138926,True,25,18,0.3361430128843514,0.6523416711016499
Carol,254,Alpha,252,True,accepted,megaloc+mapclosures,2.102285062347517,True,16,15,0.32075352665897183,0.7060242578569993
Carol,254,Bob,261,True,accepted,megaloc+mapclosures,4.2832280282178905,True,6,6,0.33529084578161616,0.6477249882731354
Carol,256,Alpha,253,True,accepted,megaloc+mapclosures,2.6624014181822497,True,10,10,0.3300397579925084,0.7008881230116649
Carol,257,Alpha,254,True,accepted,megaloc+mapclosures,2.633872789632934,True,17,15,0.33037783244583735,0.7199378840051314
Carol,258,Bob,265,True,accepted,mapclosures,4.153321612953023,True,8,6,0.3413569522951205,0.6754398311048557
Carol,259,Alpha,259,True,accepted,megaloc+mapclosures,1.8104170837697475,True,12,12,0.3354804547448171,0.7157237325495959
Carol,260,Alpha,259,True,accepted,megaloc+mapclosures,1.6565442191717814,True,14,14,0.332534212145157,0.7171702706573106
Carol,262,Alpha,259,True,accepted,megaloc+mapclosures,2.961559788259941,True,10,10,0.33410622128929685,0.7211574315758073
Carol,262,Bob,267,False,high_rmse,mapclosures,5.780866388601644,True,7,6,0.35246185829348947,0.6618688940264001
Carol,263,Alpha,260,True,accepted,megaloc+mapclosures,2.946551882746548,True,15,15,0.3351682803181332,0.7160152931180969
Carol,265,Bob,272,True,accepted,mapclosures,4.190300448703669,True,7,6,0.34647284841508447,0.6672988547669414
Carol,265,Alpha,262,True,accepted,megaloc+mapclosures,2.9298858047055263,True,16,12,0.3190246279744705,0.7382741264862499
Carol,266,Alpha,264,True,accepted,megaloc+mapclosures,2.1464182286862052,True,14,14,0.3319102085510208,0.7464717377144098
Carol,267,Alpha,262,True,accepted,megaloc+mapclosures,4.884603379050665,True,9,7,0.3229761711711958,0.712300566134843
Carol,267,Bob,272,False,high_rmse,mapclosures,5.877504773825723,True,7,6,0.3537319248382507,0.6456142930666863
Carol,268,Bob,275,False,high_rmse,megaloc,4.2565333341675755,True,24,17,0.3509658926192697,0.6662459162459162
Carol,268,Alpha,268,True,accepted,megaloc+mapclosures,2.0497121392639626,True,22,20,0.3366345393090944,0.7286902286902287
Carol,270,Alpha,264,True,accepted,megaloc+mapclosures,5.7197990050166805,True,7,7,0.3394991716728948,0.6956462024447191
Carol,270,Bob,274,True,accepted,megaloc+mapclosures,6.618768130593532,True,8,8,0.34361503233451174,0.6260815822002472
Carol,271,Bob,275,True,accepted,megaloc,6.66846970753621,True,15,7,0.3419103730602102,0.6127617148554337
Carol,271,Alpha,270,True,accepted,mapclosures,1.7302195861151508,True,20,20,0.3349524741854066,0.6918577600531738
Carol,272,Bob,280,True,accepted,megaloc+mapclosures,3.585973503816836,True,9,9,0.34083172108710946,0.6593444667729194
Carol,272,Alpha,268,True,accepted,megaloc+mapclosures,3.5642046354350025,True,13,13,0.33982391424159486,0.6876862310304206
Carol,273,Bob,275,False,high_rmse,megaloc,8.487900348331715,True,16,13,0.3534027490964798,0.5884822615632216
Carol,273,Alpha,270,True,accepted,mapclosures,2.5510421964794836,True,20,19,0.3436185150092647,0.6867958855223567
Carol,274,Bob,280,False,high_rmse,megaloc+mapclosures,4.775738866709301,True,9,9,0.3528586891883697,0.635289239062824
Carol,274,Alpha,273,True,accepted,megaloc+mapclosures,1.6014219061260815,True,16,14,0.3404385528190814,0.6745455802059576
Carol,275,Alpha,269,True,accepted,mapclosures,5.37867114862298,True,13,11,0.3455448644483621,0.6425825740318907
Carol,276,Alpha,273,True,accepted,megaloc+mapclosures,2.3435662933983332,True,9,9,0.3464508954380913,0.6775265477136458
Carol,276,Bob,281,False,high_rmse,mapclosures,5.50377228030385,True,9,8,0.35102318828795726,0.630282453225457
Carol,277,Alpha,275,True,accepted,megaloc+mapclosures,1.6346198966638075,True,11,10,0.3418236432458451,0.6707960864362638
Carol,278,Alpha,273,True,accepted,megaloc,4.254222631818075,True,27,17,0.3476479072699106,0.6462350612214972
Carol,279,Alpha,277,False,high_rmse,megaloc+mapclosures,1.6777296866483107,True,14,14,0.3762249445993142,0.6768669042858385
Carol,280,Bob,289,False,high_rmse,mapclosures,3.735525411266179,True,10,8,0.375942836826966,0.6110120201628538
Carol,282,Alpha,279,False,high_rmse,mapclosures,2.4968251074834344,True,15,15,0.3717828545972398,0.6434158593469681
Carol,284,Alpha,281,False,high_rmse,mapclosures,2.8956966584241655,True,16,13,0.3734403387525699,0.5975132238785464
Carol,284,Bob,295,False,high_rmse,megaloc,4.158435265617341,True,19,15,0.3743365961678847,0.5946280140138764
Carol,285,Bob,295,False,high_rmse,mapclosures,4.496145836776879,True,9,8,0.3790569483707312,0.5865686554381958
Carol,287,Alpha,281,False,high_rmse,mapclosures,4.739220207912719,True,6,6,0.38513221711187146,0.5570709027508718
Carol,287,Alpha,292,False,high_rmse,megaloc,,,24,20,0.3927439491803924,0.5798527702440914
Carol,288,Bob,297,False,high_rmse,mapclosures,,,7,7,0.39194783835518854,0.5528510767364271
Carol,288,Bob,300,False,high_rmse,megaloc,,,24,20,0.386387540242557,0.5994085532302093
Carol,289,Alpha,293,False,high_rmse,megaloc+mapclosures,,,10,10,0.393868511675924,0.5971479500891266
Carol,289,Alpha,291,False,high_rmse,megaloc,,,38,31,0.39415505744436985,0.5957529256761993
Carol,290,Bob,301,False,high_rmse,megaloc,,,24,19,0.3823941983379114,0.5951014159969383
Carol,292,Alpha,297,False,high_rmse,megaloc+mapclosures,,,7,7,0.381907049443135,0.6198209136439521
Carol,292,Alpha,292,False,high_rmse,megaloc,,,24,21,0.39357044201727526,0.5921232356958567
Carol,293,Bob,305,False,high_rmse,megaloc+mapclosures,,,13,12,0.3720290312318228,0.6554576376004947
Carol,295,Alpha,297,False,high_rmse,mapclosures,,,16,16,0.3736200484095117,0.6575981970379909
Carol,295,Alpha,292,False,high_rmse,megaloc,,,17,12,0.3797846528530932,0.5952994204764971
Carol,296,Bob,309,False,high_rmse,mapclosures,,,13,13,0.3776190203259087,0.6630383341221012
Carol,296,Bob,308,False,high_rmse,megaloc+mapclosures,,,9,8,0.37768790979785516,0.66280170373876
Carol,298,Alpha,297,False,high_rmse,megaloc+mapclosures,,,9,9,0.37360396122244516,0.6405560953733462
Carol,298,Alpha,300,False,high_rmse,megaloc+mapclosures,,,7,7,0.36723913843731676,0.671350624112415
Carol,299,Bob,311,False,high_rmse,megaloc+mapclosures,,,8,7,0.37294750529708215,0.6453258221680876
Carol,299,Bob,312,False,high_rmse,megaloc,,,32,23,0.3694506918904133,0.6383982947624848
Carol,301,Alpha,301,False,high_rmse,megaloc+mapclosures,,,7,7,0.36854627414917446,0.6760438497501209
Carol,301,Alpha,303,False,high_rmse,megaloc,,,35,34,0.3670551663606486,0.6804771884571982
Carol,302,Bob,313,False,high_rmse,mapclosures,,,7,7,0.37449981811717936,0.6449585333915321
Carol,302,Bob,315,False,high_rmse,megaloc+mapclosures,,,8,7,0.37430257564716707,0.6895678742907028
Carol,304,Alpha,306,True,accepted,megaloc+mapclosures,,,7,7,0.33351507676900727,0.7140076468543621
Carol,304,Alpha,305,True,accepted,megaloc,,,34,30,0.3368197211211704,0.727146332985749
Carol,305,Bob,316,True,accepted,megaloc,,,28,21,0.3442990207957564,0.7043631245601689
Carol,306,Bob,319,True,accepted,megaloc+mapclosures,,,7,7,0.33860761107531884,0.682544271774485
Carol,307,Alpha,308,True,accepted,megaloc+mapclosures,,,7,7,0.331328155180662,0.7149173673528559
Carol,307,Alpha,305,True,accepted,megaloc,,,22,16,0.3483805438149838,0.6996955639315744
Carol,308,Bob,317,False,high_rmse,megaloc,,,13,9,0.3540014398560854,0.671147491739261
Carol,309,Bob,322,True,accepted,megaloc+mapclosures,,,7,7,0.3349930601902093,0.67370210354841
Carol,310,Alpha,314,True,accepted,megaloc+mapclosures,,,8,8,0.3326741254699333,0.7048011740862394
Carol,310,Alpha,313,True,accepted,megaloc+mapclosures,,,7,7,0.3301348349462433,0.7021455028303865
Carol,311,Bob,319,False,mapclosures_no_pose,megaloc,,,10,5,,
Carol,312,Bob,325,True,accepted,megaloc+mapclosures,,,7,7,0.33467032017647125,0.6582119712911992
Carol,313,Alpha,315,True,accepted,megaloc,,,38,28,0.3257785951745259,0.6940253871203562
Carol,314,Alpha,317,True,accepted,megaloc+mapclosures,,,6,6,0.3218217078368712,0.6917729634878855
Carol,314,Bob,326,True,accepted,megaloc,,,30,22,0.3394429149545145,0.6568806101100088
Carol,316,Alpha,318,True,accepted,megaloc,,,26,24,0.32695991336369096,0.698787306658921
Carol,317,Alpha,319,True,accepted,megaloc+mapclosures,,,7,7,0.321946024328408,0.6742265154696906
Carol,317,Bob,323,False,high_rmse,megaloc,,,15,6,0.3526506019945789,0.6033179336413271
Carol,318,Bob,330,True,accepted,megaloc+mapclosures,,,7,6,0.33727349293252445,0.6454492669473073
Carol,319,Alpha,319,True,accepted,megaloc+mapclosures,,,8,7,0.32370412866702664,0.6729080484795703
Carol,320,Alpha,323,True,accepted,megaloc+mapclosures,0.7797052706756139,True,9,9,0.3205692900475513,0.6937564121354243
Carol,320,Bob,329,True,accepted,megaloc,7.089291327976174,True,15,7,0.33645340178884053,0.6028872929796277
Carol,321,Bob,331,True,accepted,megaloc+mapclosures,,,7,6,0.3290224213799034,0.63305922189206
Carol,322,Alpha,328,True,accepted,megaloc,,,42,31,0.3220942307677118,0.5731239092495637
Carol,323,Alpha,323,True,accepted,megaloc+mapclosures,,,8,8,0.32281491362420983,0.6862300778004381
Carol,323,Bob,335,True,accepted,megaloc,,,29,21,0.3284788111010558,0.672331747110809
Carol,324,Bob,337,True,accepted,megaloc+mapclosures,,,9,7,0.32774662349051364,0.6660003075503613
Carol,325,Alpha,327,True,accepted,megaloc,,,45,34,0.324533407304127,0.6352383248934973
Carol,326,Alpha,330,True,accepted,megaloc+mapclosures,1.4167358029173458,True,10,9,0.32548714129605294,0.6666108085462924
Carol,326,Bob,335,True,accepted,megaloc,,,22,18,0.3349349815325817,0.6696271470465018
Carol,327,Bob,339,True,accepted,megaloc+mapclosures,3.9672274265741203,True,12,9,0.332355820132202,0.6461859308574637
Carol,328,Alpha,331,True,accepted,megaloc+mapclosures,0.7899102554854772,True,12,12,0.32068252189915103,0.6631933048900558
Carol,329,Alpha,330,True,accepted,megaloc+mapclosures,2.144998785094011,True,13,12,0.320773364068009,0.659905014891733
Carol,329,Bob,337,True,accepted,megaloc,7.237610961412705,True,38,18,0.3329841574077059,0.6265797311438461
Carol,330,Bob,340,True,accepted,megaloc+mapclosures,,,8,7,0.3250967850680411,0.6375305142137176
Carol,331,Alpha,333,True,accepted,megaloc+mapclosures,,,13,9,0.3106049276161221,0.6841854557002223
Carol,332,Alpha,334,True,accepted,megaloc+mapclosures,,,16,14,0.3114298562766217,0.6957174462705437
Carol,332,Bob,338,True,accepted,megaloc,,,28,14,0.33028479073239275,0.5796460176991151
Carol,334,Bob,347,True,accepted,megaloc+mapclosures,,,9,9,0.32880658601113016,0.6282667598986102
Carol,334,Alpha,334,True,accepted,megaloc+mapclosures,,,12,10,0.32623945992959813,0.6863036447862949
Carol,335,Bob,347,True,accepted,megaloc,,,29,22,0.32803309084241805,0.6224048809422931
Carol,335,Alpha,335,True,accepted,megaloc+mapclosures,,,14,14,0.3220381193345603,0.6645199559359376
Carol,337,Alpha,333,True,accepted,megaloc,,,33,23,0.3343488865479585,0.631233595800525
Carol,338,Alpha,340,True,accepted,megaloc+mapclosures,,,13,12,0.31990337794486584,0.6930797675647121
Carol,338,Bob,347,True,accepted,megaloc,,,21,14,0.3280905330797571,0.615689381933439
Carol,340,Alpha,342,True,accepted,megaloc+mapclosures,,,6,6,0.313595224750885,0.6978156363329678
Carol,340,Bob,349,True,accepted,megaloc+mapclosures,,,6,6,0.3222767435768243,0.6095977059964578
Carol,341,Alpha,345,True,accepted,megaloc+mapclosures,,,14,13,0.31864167730348636,0.6921947850112243
Carol,341,Bob,347,True,accepted,megaloc,,,15,12,0.329344843708023,0.5873769642548783
Carol,343,Alpha,346,True,accepted,megaloc,,,39,36,0.2837866131600889,0.700926822520404
Carol,344,Alpha,348,True,accepted,megaloc+mapclosures,,,9,9,0.31898404407585307,0.696969696969697
Carol,344,Bob,353,True,accepted,megaloc,,,19,13,0.32536247274601743,0.5859180035650624
Carol,346,Alpha,346,True,accepted,megaloc,3.9415573873701706,True,34,26,0.31861652426411036,0.6483998623537509
Carol,347,Bob,353,True,accepted,megaloc,10.729033932393385,False,20,14,0.32721402630725016,0.5338487972508591
Carol,347,Alpha,349,True,accepted,megaloc+mapclosures,2.3730715951256927,True,15,12,0.31828887939300515,0.6696735395189003
Carol,349,Alpha,353,True,accepted,megaloc+mapclosures,2.133225358041151,True,10,10,0.3268292216207538,0.6658763450665693
Carol,349,Bob,362,True,accepted,megaloc+mapclosures,4.818533418237916,True,7,7,0.3310608817629093,0.6118001094291446
Carol,350,Alpha,352,True,accepted,megaloc+mapclosures,2.4399478604318756,True,8,8,0.28888691577062914,0.6998969426313981
Carol,350,Bob,363,True,accepted,megaloc+mapclosures,4.748752437814744,True,7,6,0.29820257190995736,0.6382686362074889
Carol,352,Alpha,354,True,accepted,megaloc+mapclosures,2.506004944093716,True,9,9,0.2884951369331003,0.6943146145797
Carol,353,Alpha,354,True,accepted,megaloc+mapclosures,3.270153638879453,True,9,9,0.28913124873136686,0.6991893045086047
Carol,354,Bob,363,True,accepted,megaloc,7.672284095771733,True,12,10,0.30572323048764133,0.6169805976490582
Carol,355,Alpha,354,True,accepted,megaloc,5.0999334203658755,True,28,24,0.32337668375172285,0.6387987012987013
Carol,355,Bob,366,True,accepted,mapclosures,5.917475068014451,True,7,6,0.3287138494696032,0.6081349206349206
Carol,356,Alpha,360,True,accepted,megaloc+mapclosures,2.183977775582513,True,14,13,0.32740536561720784,0.7108552044277807
Carol,357,Bob,365,True,accepted,megaloc,8.540200690943301,True,18,8,0.3347187870137666,0.5735136103151862
Carol,358,Bob,371,True,accepted,megaloc+mapclosures,4.824793262452272,True,7,6,0.33135725622590656,0.6407758231844836
Carol,358,Alpha,357,True,accepted,megaloc,5.185916074461652,True,29,20,0.3294491724389294,0.6472710870545783
Carol,360,Bob,372,True,accepted,megaloc,5.412568816088157,True,26,15,0.3301025918306816,0.6504671295105854
Carol,360,Alpha,362,True,accepted,megaloc+mapclosures,2.591400474529101,True,9,8,0.3216243250538019,0.7162938201765664
Carol,361,Alpha,362,True,accepted,megaloc,3.356282164350473,True,33,27,0.323543604838208,0.7112427081491957
Carol,363,Bob,371,True,accepted,megaloc,8.832407806246378,True,17,8,0.3320727027871633,0.595881369356684
Carol,363,Alpha,365,True,accepted,megaloc+mapclosures,2.726778390061044,True,9,9,0.32801746800678894,0.7006072340051043
Carol,364,Alpha,363,True,accepted,megaloc+mapclosures,5.253144002485531,True,6,6,0.323556529568097,0.6692241446801848
Carol,365,Bob,376,True,accepted,megaloc+mapclosures,6.152808132305333,True,8,7,0.32779909368261806,0.6737195502810743
Carol,365,Alpha,368,True,accepted,megaloc+mapclosures,2.348652247405057,True,8,7,0.32521554037436495,0.7347751405371643
Carol,366,Alpha,369,True,accepted,megaloc,2.3733874427902704,True,30,26,0.3289230636533059,0.7282027435480121
Carol,367,Bob,376,True,accepted,megaloc,7.801708759610788,True,20,13,0.33150920190229927,0.6331424207712868
Carol,367,Alpha,369,True,accepted,megaloc+mapclosures,2.802658079418782,True,7,7,0.3274938647930574,0.7124093165330279
Carol,368,Alpha,370,True,accepted,megaloc,2.863484851683929,True,47,36,0.336620807496681,0.7028968158965765
Carol,368,Bob,381,True,accepted,mapclosures,5.402965302085386,True,6,6,0.3349556266656043,0.7099193998882771
Carol,370,Bob,376,True,accepted,megaloc,10.684999133759481,False,27,17,0.34108813323724035,0.5985148514851485
Carol,370,Alpha,374,True,accepted,megaloc+mapclosures,2.742297871043861,True,8,7,0.3350758642749272,0.6912541254125413
Carol,371,Alpha,371,True,accepted,megaloc,4.3493427362869514,True,26,18,0.33755696179783656,0.6761316185067646
Carol,371,Bob,384,True,accepted,mapclosures,5.618971878464421,True,6,6,0.3408612970394252,0.6960915316519125
Carol,373,Alpha,377,True,accepted,megaloc+mapclosures,2.9738725477214656,True,8,7,0.3282439319576383,0.6651688650529062
Carol,373,Bob,386,True,accepted,megaloc,5.797797486026798,True,19,14,0.33533333998974657,0.6490795767502536
Carol,374,Alpha,373,True,accepted,megaloc,5.378772767614612,True,31,24,0.33305587233400374,0.6400339390511207
Carol,376,Alpha,380,True,accepted,megaloc+mapclosures,3.1578526258585344,True,10,9,0.327029346786819,0.6714982676942657
Carol,376,Bob,386,True,accepted,megaloc,7.58498323333447,True,12,6,0.33647147791827986,0.6282259775153787
Carol,377,Alpha,380,True,accepted,megaloc,3.0631187495028995,True,33,28,0.3266715416888017,0.6669014084507042
Carol,379,Alpha,381,True,accepted,megaloc+mapclosures,3.238970678473563,True,10,9,0.3300738199770233,0.677512030453207
Carol,379,Bob,389,True,accepted,megaloc,7.342850690108801,True,34,18,0.3418935366696065,0.6138044961574374
Carol,380,Bob,393,True,accepted,mapclosures,4.26896498488353,True,8,8,0.32877307624262897,0.6669165247018739
Carol,380,Alpha,383,True,accepted,megaloc,2.88474412819105,True,40,24,0.3269630723867175,0.6737989778534923
Carol,382,Alpha,381,True,accepted,megaloc+mapclosures,5.406612017241889,True,11,11,0.3263281826010919,0.653394385825204
Carol,383,Alpha,384,True,accepted,megaloc,3.576851418086875,True,48,35,0.3360764940729472,0.6787788638617368
Carol,383,Bob,394,True,accepted,mapclosures,5.126230392211217,True,7,6,0.3423061583831351,0.6689332766680833
Carol,384,Bob,396,True,accepted,megaloc,4.387531758377192,True,41,20,0.33721733413094235,0.6563921515377826
Carol,386,Alpha,386,True,accepted,megaloc+mapclosures,4.124512394138479,True,7,7,0.3398497302409195,0.6472795497185742
Carol,386,Alpha,389,True,accepted,megaloc,2.331150927447924,True,34,22,0.33919512593201917,0.6424848863873254
Carol,387,Bob,401,True,accepted,megaloc+mapclosures,3.7703831988450656,True,13,8,0.3490403588242111,0.6258867714563917
Carol,387,Bob,399,True,accepted,megaloc,4.525846224358128,True,50,30,0.3456605892817889,0.6184448462929476
Carol,389,Alpha,394,True,accepted,megaloc+mapclosures,3.0088944257537618,True,11,8,0.3371608294478042,0.6857441526198876
Carol,389,Alpha,390,True,accepted,megaloc,3.1979228578563155,True,60,36,0.33969517966799234,0.6114595583431334
Carol,390,Bob,404,True,accepted,mapclosures,3.6721781287851627,True,10,10,0.34830450829766263,0.6369995336753048
Carol,391,Bob,405,False,high_rmse,megaloc,3.6741643332258898,True,34,18,0.3505278350777117,0.6537118766879653
Carol,392,Alpha,397,False,high_rmse,megaloc+mapclosures,2.8516830267611444,True,15,14,0.3762443793630591,0.658570558022112
Carol,392,Alpha,396,False,high_rmse,megaloc+mapclosures,2.166512545535937,True,12,7,0.3732004515859413,0.6774614781927396
Carol,393,Bob,405,False,high_rmse,mapclosures,4.443495630190673,True,12,6,0.37713028566931106,0.6096753860699653
Carol,393,Bob,406,False,high_rmse,megaloc+mapclosures,3.80117447664057,True,8,6,0.3757646161345518,0.6320516861014812
Carol,394,Alpha,395,False,high_rmse,mapclosures,3.1359100058162563,True,14,13,0.36276577361197104,0.6378616164628691
Carol,394,Alpha,399,False,high_rmse,megaloc+mapclosures,2.6486820682002103,True,15,13,0.36579490997184383,0.6195943930808231
Carol,395,Bob,410,False,high_rmse,mapclosures,3.903947309094245,True,15,13,0.3666564127463608,0.6267174432497014
Carol,396,Alpha,400,False,high_rmse,mapclosures,2.4295498897505032,True,16,14,0.3673513652835907,0.6115047619047619
Carol,396,Alpha,401,False,high_rmse,megaloc+mapclosures,2.534848493205482,True,14,12,0.365515549237881,0.6236952380952381
Carol,397,Bob,411,False,high_rmse,mapclosures,4.642251951725811,True,11,9,0.36784829323021373,0.6446325928227435
Carol,398,Alpha,403,False,high_rmse,mapclosures,2.306063304751505,True,11,11,0.36541904711255235,0.6426932510483424
Carol,398,Alpha,402,False,high_rmse,megaloc,2.6076933884963696,True,52,34,0.36841116136306995,0.6304296225967244
Carol,399,Bob,413,False,high_rmse,mapclosures,5.259672280771807,True,8,8,0.3702631743635615,0.6316078001409664
Carol,400,Alpha,406,False,high_rmse,mapclosures,1.8401108499001722,True,13,11,0.36286171032571846,0.6648288536641397
Carol,400,Alpha,402,False,high_rmse,megaloc,4.0069815395255794,True,38,20,0.3674587350664226,0.5969829236541848
Carol,402,Bob,418,False,high_rmse,mapclosures,4.770442117177141,True,8,8,0.3718213348825855,0.6265652242827706
Carol,403,Alpha,407,False,high_rmse,mapclosures,2.1886480521629945,True,18,15,0.36169380235961557,0.6892995627423479
Carol,403,Alpha,404,False,high_rmse,megaloc+mapclosures,4.842500972597944,True,12,10,0.36704617319181587,0.6322910650936392
Carol,406,Alpha,412,True,accepted,mapclosures,2.2629799493733684,True,16,15,0.33560636627223306,0.690915860014892
Carol,406,Alpha,407,True,accepted,megaloc,4.909527001701888,True,52,35,0.34129088008338926,0.6888888888888889
Carol,409,Alpha,413,True,accepted,megaloc+mapclosures,2.6055645945123618,True,22,17,0.31872854516689764,0.6886879014287587
Carol,410,Bob,426,False,high_rmse,mapclosures,4.992798111011878,True,9,7,0.3732759816241384,0.6027457152850647
Carol,412,Alpha,414,False,high_rmse,mapclosures,4.180952438468961,True,17,15,0.36712539558980073,0.6386420191965873
Carol,412,Alpha,413,False,high_rmse,megaloc+mapclosures,5.124052358529227,True,9,7,0.36833356105758974,0.6190899395662993
Carol,413,Bob,430,True,accepted,mapclosures,4.54286143316362,True,9,7,0.33587476273385203,0.6702134690370762
Carol,415,Alpha,422,True,accepted,mapclosures,2.8807334211494378,True,12,9,0.32138623424263213,0.7106650299660625
Carol,415,Alpha,412,False,mapclosures_no_pose,megaloc,9.271913173216278,True,14,5,,
Carol,416,Bob,431,True,accepted,mapclosures,5.879733749352642,True,8,7,0.3461533550842843,0.6614303431169904
Carol,418,Alpha,426,True,accepted,mapclosures,3.8313268977236787,True,8,7,0.3361231989815592,0.689384442831695
Carol,418,Alpha,425,True,accepted,megaloc,3.050714429270347,True,44,36,0.31704702318643024,0.6949264366299399
Carol,421,Alpha,425,False,high_rmse,megaloc,2.716794814894856,True,26,18,0.3655191408960331,0.6432829373650109
Carol,422,Alpha,430,False,high_rmse,mapclosures,3.914702070252566,True,8,8,0.3710992875716918,0.637708913649025
Carol,423,Alpha,425,True,accepted,megaloc,4.090618031240456,True,16,12,0.332706933769245,0.655045256453235
Carol,424,Alpha,430,True,accepted,megaloc+mapclosures,2.5658566441707684,True,9,8,0.33593725029064225,0.673037820252135
Carol,425,Alpha,425,False,mapclosures_no_pose,megaloc,5.898387578593911,True,8,3,,
Carol,426,Alpha,430,False,high_rmse,megaloc+mapclosures,2.567408991402813,True,9,9,0.3704341100155927,0.6408820129812395
Carol,428,Bob,445,False,high_rmse,mapclosures,4.166772581160383,True,7,6,0.37668507384191624,0.6078448501790862
Carol,428,Alpha,432,False,high_rmse,megaloc,2.4597999028158952,True,30,25,0.3737456226915437,0.6339652310649079
Carol,429,Alpha,438,True,accepted,mapclosures,4.852057898637357,True,7,7,0.34049950251919864,0.6452597314525973
Carol,430,Alpha,434,True,accepted,megaloc+mapclosures,2.4067917158799546,True,6,6,0.3374799281845816,0.6673123486682808
Carol,432,Alpha,440,False,high_rmse,mapclosures,4.0073688399112966,True,7,7,0.3732731856573853,0.6389927033279943
